CourseID,YearMonth,EnrollmentCount,TotalRevenue,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,TeacherRating,YearsOfExperience,Expertise,PriceBand,DurationBucket,RatingTier,ExperienceBucket,ExpertiseMatchScore
CR00028,2025-02,10,7.800000000000001,Machine Learning,Paid,Advanced,0.78,44.96,3.89,4.476999999999999,17.0,Machine Learning,Low,VeryLong,Good,Expert,0.8
CR00028,2025-03,20,15.600000000000001,Machine Learning,Paid,Advanced,0.78,44.96,3.89,3.993,12.95,Machine Learning,Low,VeryLong,Good,Expert,0.75
CR00028,2025-04,16,12.48,Machine Learning,Paid,Advanced,0.78,44.96,3.89,4.166875,12.5,Machine Learning,Low,VeryLong,Good,Expert,0.8125
CR00028,2025-05,15,11.700000000000001,Machine Learning,Paid,Advanced,0.78,44.96,3.89,4.075333333333333,12.8,Machine Learning,Low,VeryLong,Good,Expert,0.8
CR00028,2025-06,16,12.48,Machine Learning,Paid,Advanced,0.78,44.96,3.89,4.52625,14.875,Machine Learning,Low,VeryLong,Good,Expert,1.0
CR00028,2025-07,16,12.48,Machine Learning,Paid,Advanced,0.78,44.96,3.89,4.510625,13.9375,Machine Learning,Low,VeryLong,Good,Expert,0.9375
CR00028,2025-08,15,11.700000000000001,Machine Learning,Paid,Advanced,0.78,44.96,3.89,4.057333333333333,13.733333333333333,Machine Learning,Low,VeryLong,Good,Expert,0.8
CR00028,2025-09,16,12.48,Machine Learning,Paid,Advanced,0.78,44.96,3.89,4.1125,13.4375,Machine Learning,Low,VeryLong,Good,Expert,0.8125
CR00028,2025-10,10,7.800000000000001,Machine Learning,Paid,Advanced,0.78,44.96,3.89,4.019,13.1,Machine Learning,Low,VeryLong,Good,Expert,0.8
CR00028,2025-11,9,7.0200000000000005,Machine Learning,Paid,Advanced,0.78,44.96,3.89,4.227777777777778,14.444444444444445,Machine Learning,Low,VeryLong,Good,Expert,0.7777777777777778
CR00028,2025-12,11,8.58,Machine Learning,Paid,Advanced,0.78,44.96,3.89,4.337272727272727,15.181818181818182,Machine Learning,Low,VeryLong,Good,Expert,0.8181818181818182
CR00029,2025-01,14,0.0,Machine Learning,Free,Beginner,0.0,16.33,1.13,4.327142857142857,14.857142857142858,Machine Learning,Free,Medium,Poor,Expert,0.8571428571428571
CR00029,2025-02,9,0.0,Machine Learning,Free,Beginner,0.0,16.33,1.13,4.861111111111111,18.88888888888889,Machine Learning,Free,Medium,Poor,Expert,1.0
CR00029,2025-03,11,0.0,Machine Learning,Free,Beginner,0.0,16.33,1.13,4.880909090909091,19.272727272727273,Machine Learning,Free,Medium,Poor,Expert,1.0
CR00029,2025-04,15,0.0,Machine Learning,Free,Beginner,0.0,16.33,1.13,4.012,13.266666666666667,Machine Learning,Free,Medium,Poor,Expert,0.8
CR00029,2025-05,15,0.0,Machine Learning,Free,Beginner,0.0,16.33,1.13,4.247333333333334,12.333333333333334,Digital Marketing,Free,Medium,Poor,Junior,0.8666666666666667
CR00029,2025-06,16,0.0,Machine Learning,Free,Beginner,0.0,16.33,1.13,4.555625,13.875,Web Development,Free,Medium,Poor,Junior,0.9375
CR00029,2025-07,9,0.0,Machine Learning,Free,Beginner,0.0,16.33,1.13,4.737777777777778,18.0,Machine Learning,Free,Medium,Poor,Expert,1.0
CR00029,2025-08,13,0.0,Machine Learning,Free,Beginner,0.0,16.33,1.13,4.381538461538462,12.76923076923077,Machine Learning,Free,Medium,Poor,Expert,0.9230769230769231
CR00029,2025-09,21,0.0,Machine Learning,Free,Beginner,0.0,16.33,1.13,4.17047619047619,13.238095238095237,Machine Learning,Free,Medium,Poor,Mid,0.8095238095238095
CR00029,2025-10,14,0.0,Machine Learning,Free,Beginner,0.0,16.33,1.13,3.9885714285714284,13.5,Machine Learning,Free,Medium,Poor,Expert,0.7142857142857143
CR00029,2025-11,8,0.0,Machine Learning,Free,Beginner,0.0,16.33,1.13,4.2837499999999995,14.75,Machine Learning,Free,Medium,Poor,Expert,0.875
CR00029,2025-12,10,0.0,Machine Learning,Free,Beginner,0.0,16.33,1.13,4.372999999999999,11.8,Machine Learning,Free,Medium,Poor,Mid,0.9
CR00030,2025-01,12,0.0,Machine Learning,Free,Intermediate,0.0,38.49,1.73,4.2749999999999995,14.75,Machine Learning,Free,Long,Poor,Expert,0.8333333333333334
CR00030,2025-02,9,0.0,Machine Learning,Free,Intermediate,0.0,38.49,1.73,4.3933333333333335,12.555555555555555,Machine Learning,Free,Long,Poor,Mid,1.0
CR00030,2025-03,12,0.0,Machine Learning,Free,Intermediate,0.0,38.49,1.73,4.205,14.25,Machine Learning,Free,Long,Poor,Expert,0.8333333333333334
CR00030,2025-04,13,0.0,Machine Learning,Free,Intermediate,0.0,38.49,1.73,4.01,13.846153846153847,Machine Learning,Free,Long,Poor,Expert,0.7692307692307693
CR00030,2025-05,12,0.0,Machine Learning,Free,Intermediate,0.0,38.49,1.73,4.285833333333334,15.083333333333334,Machine Learning,Free,Long,Poor,Expert,0.75
CR00030,2025-06,15,0.0,Machine Learning,Free,Intermediate,0.0,38.49,1.73,4.349333333333333,15.733333333333333,Machine Learning,Free,Long,Poor,Expert,0.8666666666666667
CR00030,2025-07,10,0.0,Machine Learning,Free,Intermediate,0.0,38.49,1.73,4.507,15.6,Machine Learning,Free,Long,Poor,Expert,0.9
CR00030,2025-08,16,0.0,Machine Learning,Free,Intermediate,0.0,38.49,1.73,4.12625,14.375,Machine Learning,Free,Long,Poor,Expert,0.8125
CR00030,2025-09,20,0.0,Machine Learning,Free,Intermediate,0.0,38.49,1.73,4.4384999999999994,16.0,Machine Learning,Free,Long,Poor,Expert,0.85
CR00030,2025-10,12,0.0,Machine Learning,Free,Intermediate,0.0,38.49,1.73,4.065833333333333,13.25,Machine Learning,Free,Long,Poor,Expert,0.75
CR00030,2025-11,14,0.0,Machine Learning,Free,Intermediate,0.0,38.49,1.73,4.530714285714286,16.0,Machine Learning,Free,Long,Poor,Expert,0.9285714285714286
CR00030,2025-12,24,0.0,Machine Learning,Free,Intermediate,0.0,38.49,1.73,4.372083333333333,15.583333333333334,Machine Learning,Free,Long,Poor,Expert,0.875
CR00031,2025-01,10,0.0,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,3.9509999999999996,17.0,Cybersecurity,Free,Long,Poor,Expert,1.0
CR00031,2025-02,12,0.0,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,3.61,14.833333333333334,Cybersecurity,Free,Long,Poor,Expert,1.0
CR00031,2025-03,9,0.0,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,3.9755555555555557,18.88888888888889,Cybersecurity,Free,Long,Poor,Expert,1.0
CR00031,2025-04,10,0.0,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,3.9880000000000004,17.9,Cybersecurity,Free,Long,Poor,Expert,1.0
CR00031,2025-05,13,0.0,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,3.6715384615384616,12.76923076923077,Cybersecurity,Free,Long,Poor,Expert,1.0
CR00031,2025-06,17,0.0,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,4.008235294117647,16.764705882352942,Cybersecurity,Free,Long,Poor,Expert,1.0
CR00031,2025-07,18,0.0,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,3.513888888888889,12.11111111111111,Cybersecurity,Free,Long,Poor,Expert,1.0
CR00031,2025-08,14,0.0,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,4.377857142857143,20.714285714285715,Cybersecurity,Free,Long,Poor,Expert,1.0
CR00031,2025-09,15,0.0,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,3.8573333333333335,13.866666666666667,Cybersecurity,Free,Long,Poor,Expert,1.0
CR00031,2025-10,17,0.0,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,3.4911764705882353,13.411764705882353,Cybersecurity,Free,Long,Poor,Expert,1.0
CR00031,2025-11,13,0.0,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,3.649230769230769,16.153846153846153,Cybersecurity,Free,Long,Poor,Expert,1.0
CR00031,2025-12,12,0.0,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,3.361666666666667,12.583333333333334,Cybersecurity,Free,Long,Poor,Expert,1.0
CR00032,2025-01,12,0.0,Cybersecurity,Free,Advanced,0.0,16.74,2.38,3.888333333333333,16.666666666666668,Cybersecurity,Free,Medium,Average,Expert,1.0
CR00032,2025-02,10,0.0,Cybersecurity,Free,Advanced,0.0,16.74,2.38,3.935,16.9,Cybersecurity,Free,Medium,Average,Expert,1.0
CR00032,2025-03,13,0.0,Cybersecurity,Free,Advanced,0.0,16.74,2.38,3.8084615384615383,13.692307692307692,Cybersecurity,Free,Medium,Average,Expert,1.0
CR00032,2025-04,19,0.0,Cybersecurity,Free,Advanced,0.0,16.74,2.38,4.238421052631579,20.94736842105263,Cybersecurity,Free,Medium,Average,Expert,1.0
CR00032,2025-05,11,0.0,Cybersecurity,Free,Advanced,0.0,16.74,2.38,3.5872727272727274,12.818181818181818,Cybersecurity,Free,Medium,Average,Expert,1.0
CR00032,2025-06,15,0.0,Cybersecurity,Free,Advanced,0.0,16.74,2.38,3.966,18.6,Cybersecurity,Free,Medium,Average,Expert,1.0
CR00032,2025-07,15,0.0,Cybersecurity,Free,Advanced,0.0,16.74,2.38,3.747333333333333,14.266666666666667,Cybersecurity,Free,Medium,Average,Junior,1.0
CR00032,2025-08,15,0.0,Cybersecurity,Free,Advanced,0.0,16.74,2.38,3.948666666666667,16.666666666666668,Cybersecurity,Free,Medium,Average,Expert,1.0
CR00032,2025-09,10,0.0,Cybersecurity,Free,Advanced,0.0,16.74,2.38,3.559,13.5,Cybersecurity,Free,Medium,Average,Expert,1.0
CR00032,2025-10,16,0.0,Cybersecurity,Free,Advanced,0.0,16.74,2.38,3.7756250000000002,14.3125,Cybersecurity,Free,Medium,Average,Expert,1.0
CR00032,2025-11,12,0.0,Cybersecurity,Free,Advanced,0.0,16.74,2.38,3.8158333333333334,14.666666666666666,Cybersecurity,Free,Medium,Average,Expert,1.0
CR00032,2025-12,15,0.0,Cybersecurity,Free,Advanced,0.0,16.74,2.38,3.5933333333333333,14.733333333333333,Cybersecurity,Free,Medium,Average,Expert,1.0
CR00033,2025-01,12,0.0,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,3.69,15.333333333333334,Cybersecurity,Free,VeryLong,Good,Junior,1.0
CR00033,2025-02,17,0.0,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,4.0723529411764705,16.352941176470587,Cybersecurity,Free,VeryLong,Good,Expert,1.0
CR00033,2025-03,12,0.0,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,3.9033333333333338,15.666666666666666,Cybersecurity,Free,VeryLong,Good,Expert,1.0
CR00033,2025-04,17,0.0,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,4.021764705882354,17.294117647058822,Cybersecurity,Free,VeryLong,Good,Expert,1.0
CR00033,2025-05,17,0.0,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,3.6564705882352944,15.117647058823529,Cybersecurity,Free,VeryLong,Good,Expert,1.0
CR00033,2025-06,16,0.0,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,3.524375,13.6875,Cybersecurity,Free,VeryLong,Good,Expert,1.0
CR00033,2025-07,14,0.0,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,3.6407142857142856,15.857142857142858,Cybersecurity,Free,VeryLong,Good,Expert,1.0
CR00033,2025-08,17,0.0,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,3.7847058823529416,15.882352941176471,Cybersecurity,Free,VeryLong,Good,Expert,1.0
CR00033,2025-09,13,0.0,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,3.7930769230769235,15.153846153846153,Cybersecurity,Free,VeryLong,Good,Expert,1.0
CR00033,2025-10,7,0.0,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,3.9085714285714284,16.714285714285715,Cybersecurity,Free,VeryLong,Good,Expert,1.0
CR00033,2025-11,14,0.0,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,4.062142857142858,18.571428571428573,Cybersecurity,Free,VeryLong,Good,Expert,1.0
CR00033,2025-12,11,0.0,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,3.722727272727273,13.363636363636363,Cybersecurity,Free,VeryLong,Good,Junior,1.0
CR00034,2025-01,12,4731.12,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,3.7275000000000005,13.333333333333334,Cybersecurity,Medium,VeryLong,Poor,Expert,1.0
CR00034,2025-02,10,3942.6,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,3.3049999999999997,9.6,Cybersecurity,Medium,VeryLong,Poor,Expert,1.0
CR00034,2025-03,9,3548.34,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,3.8122222222222226,14.88888888888889,Cybersecurity,Medium,VeryLong,Poor,Expert,1.0
CR00034,2025-04,13,5125.38,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,4.331538461538462,19.923076923076923,Cybersecurity,Medium,VeryLong,Poor,Expert,1.0
CR00034,2025-05,10,3942.6,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,4.039,17.1,Cybersecurity,Medium,VeryLong,Poor,Senior,1.0
CR00034,2025-06,15,5913.9,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,4.2780000000000005,20.466666666666665,Cybersecurity,Medium,VeryLong,Poor,Expert,1.0
CR00034,2025-07,9,3548.34,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,3.894444444444444,15.777777777777779,Cybersecurity,Medium,VeryLong,Poor,Expert,1.0
CR00034,2025-08,16,6308.16,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,3.6481250000000003,15.0,Cybersecurity,Medium,VeryLong,Poor,Senior,1.0
CR00034,2025-09,15,5913.9,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,4.136,20.266666666666666,Cybersecurity,Medium,VeryLong,Poor,Expert,1.0
CR00034,2025-10,5,1971.3,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,4.066,14.4,Cybersecurity,Medium,VeryLong,Poor,Mid,1.0
CR00034,2025-11,21,8279.46,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,4.150952380952381,19.0,Cybersecurity,Medium,VeryLong,Poor,Expert,1.0
CR00034,2025-12,15,5913.9,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,3.708666666666667,15.066666666666666,Cybersecurity,Medium,VeryLong,Poor,Expert,1.0
CR00035,2025-01,13,0.0,Cybersecurity,Free,Beginner,0.0,42.59,4.94,4.013076923076923,18.307692307692307,Cybersecurity,Free,VeryLong,Excellent,Expert,1.0
CR00035,2025-02,12,0.0,Cybersecurity,Free,Beginner,0.0,42.59,4.94,3.625833333333333,14.083333333333334,Cybersecurity,Free,VeryLong,Excellent,Expert,1.0
CR00035,2025-03,19,0.0,Cybersecurity,Free,Beginner,0.0,42.59,4.94,3.4626315789473687,12.0,Cybersecurity,Free,VeryLong,Excellent,Expert,1.0
CR00035,2025-04,10,0.0,Cybersecurity,Free,Beginner,0.0,42.59,4.94,4.181,18.2,Cybersecurity,Free,VeryLong,Excellent,Expert,1.0
CR00035,2025-05,16,0.0,Cybersecurity,Free,Beginner,0.0,42.59,4.94,3.871875,11.8125,Cybersecurity,Free,VeryLong,Excellent,Senior,1.0
CR00035,2025-06,12,0.0,Cybersecurity,Free,Beginner,0.0,42.59,4.94,4.370833333333334,19.333333333333332,Cybersecurity,Free,VeryLong,Excellent,Expert,1.0
CR00035,2025-07,16,0.0,Cybersecurity,Free,Beginner,0.0,42.59,4.94,4.011875,16.3125,Cybersecurity,Free,VeryLong,Excellent,Expert,1.0
CR00035,2025-08,18,0.0,Cybersecurity,Free,Beginner,0.0,42.59,4.94,3.920555555555555,17.11111111111111,Cybersecurity,Free,VeryLong,Excellent,Expert,1.0
CR00035,2025-09,20,0.0,Cybersecurity,Free,Beginner,0.0,42.59,4.94,4.0825000000000005,16.3,Cybersecurity,Free,VeryLong,Excellent,Expert,1.0
CR00035,2025-10,15,0.0,Cybersecurity,Free,Beginner,0.0,42.59,4.94,3.8553333333333333,16.066666666666666,Cybersecurity,Free,VeryLong,Excellent,Expert,1.0
CR00035,2025-11,14,0.0,Cybersecurity,Free,Beginner,0.0,42.59,4.94,3.6407142857142856,15.857142857142858,Cybersecurity,Free,VeryLong,Excellent,Expert,1.0
CR00035,2025-12,14,0.0,Cybersecurity,Free,Beginner,0.0,42.59,4.94,3.5564285714285715,14.214285714285714,Cybersecurity,Free,VeryLong,Excellent,Expert,1.0
CR00036,2025-01,15,0.0,Project Management,Free,Beginner,0.0,15.75,4.68,4.34,20.0,Cybersecurity,Free,Medium,Excellent,Expert,0.26666666666666666
CR00036,2025-02,16,0.0,Project Management,Free,Beginner,0.0,15.75,4.68,4.524375,20.0625,Machine Learning,Free,Medium,Excellent,Expert,0.125
CR00036,2025-03,16,0.0,Project Management,Free,Beginner,0.0,15.75,4.68,4.318125,17.75,Cybersecurity,Free,Medium,Excellent,Expert,0.3125
CR00036,2025-04,15,0.0,Project Management,Free,Beginner,0.0,15.75,4.68,4.028666666666667,16.4,Cybersecurity,Free,Medium,Excellent,Expert,0.3333333333333333
CR00036,2025-05,19,0.0,Project Management,Free,Beginner,0.0,15.75,4.68,3.90421052631579,16.789473684210527,Cybersecurity,Free,Medium,Excellent,Expert,0.42105263157894735
CR00036,2025-06,8,0.0,Project Management,Free,Beginner,0.0,15.75,4.68,3.74625,14.75,Project Management,Free,Medium,Excellent,Senior,0.5
CR00036,2025-07,13,0.0,Project Management,Free,Beginner,0.0,15.75,4.68,3.4815384615384612,12.615384615384615,Cybersecurity,Free,Medium,Excellent,Expert,0.6153846153846154
CR00036,2025-08,16,0.0,Project Management,Free,Beginner,0.0,15.75,4.68,3.975625,15.1875,Cybersecurity,Free,Medium,Excellent,Expert,0.4375
CR00036,2025-09,12,0.0,Project Management,Free,Beginner,0.0,15.75,4.68,4.100833333333333,16.666666666666668,Machine Learning,Free,Medium,Excellent,Expert,0.4166666666666667
CR00036,2025-10,15,0.0,Project Management,Free,Beginner,0.0,15.75,4.68,4.14,17.6,Machine Learning,Free,Medium,Excellent,Expert,0.4666666666666667
CR00036,2025-11,16,0.0,Project Management,Free,Beginner,0.0,15.75,4.68,4.390625,18.0625,Machine Learning,Free,Medium,Excellent,Expert,0.375
CR00036,2025-12,16,0.0,Project Management,Free,Beginner,0.0,15.75,4.68,4.574375,20.625,Cybersecurity,Free,Medium,Excellent,Expert,0.1875
CR00037,2025-01,15,0.0,Project Management,Free,Intermediate,0.0,33.93,3.45,3.981333333333333,16.933333333333334,Cybersecurity,Free,Long,Good,Expert,0.26666666666666666
CR00037,2025-02,19,0.0,Project Management,Free,Intermediate,0.0,33.93,3.45,3.5194736842105265,13.31578947368421,Cybersecurity,Free,Long,Good,Expert,0.6842105263157895
CR00037,2025-03,9,0.0,Project Management,Free,Intermediate,0.0,33.93,3.45,4.666666666666667,19.444444444444443,Machine Learning,Free,Long,Good,Expert,0.2222222222222222
CR00037,2025-04,15,0.0,Project Management,Free,Intermediate,0.0,33.93,3.45,4.118666666666667,18.066666666666666,Machine Learning,Free,Long,Good,Expert,0.3333333333333333
CR00037,2025-05,13,0.0,Project Management,Free,Intermediate,0.0,33.93,3.45,4.183076923076923,17.615384615384617,Cybersecurity,Free,Long,Good,Expert,0.46153846153846156
CR00037,2025-06,15,0.0,Project Management,Free,Intermediate,0.0,33.93,3.45,3.941333333333333,17.266666666666666,Machine Learning,Free,Long,Good,Expert,0.4
CR00037,2025-07,13,0.0,Project Management,Free,Intermediate,0.0,33.93,3.45,3.9892307692307694,14.23076923076923,Cybersecurity,Free,Long,Good,Expert,0.5384615384615384
CR00037,2025-08,12,0.0,Project Management,Free,Intermediate,0.0,33.93,3.45,4.6025,20.0,Machine Learning,Free,Long,Good,Expert,0.25
CR00037,2025-09,12,0.0,Project Management,Free,Intermediate,0.0,33.93,3.45,3.8866666666666667,17.25,Cybersecurity,Free,Long,Good,Expert,0.4166666666666667
CR00037,2025-10,11,0.0,Project Management,Free,Intermediate,0.0,33.93,3.45,4.286363636363636,19.90909090909091,Project Management,Free,Long,Good,Senior,0.18181818181818182
CR00037,2025-11,12,0.0,Project Management,Free,Intermediate,0.0,33.93,3.45,3.74,12.916666666666666,Machine Learning,Free,Long,Good,Expert,0.5
CR00037,2025-12,7,0.0,Project Management,Free,Intermediate,0.0,33.93,3.45,3.29,12.428571428571429,Project Management,Free,Long,Good,Junior,0.42857142857142855
CR00038,2025-01,15,5139.150000000001,Project Management,Paid,Intermediate,342.61,17.14,4.84,4.306666666666667,18.6,Cybersecurity,Medium,Medium,Excellent,Expert,0.26666666666666666
CR00038,2025-02,7,2398.27,Project Management,Paid,Intermediate,342.61,17.14,4.84,4.442857142857143,19.714285714285715,Project Management,Medium,Medium,Excellent,Junior,0.14285714285714285
CR00038,2025-03,12,4111.32,Project Management,Paid,Intermediate,342.61,17.14,4.84,4.219166666666667,19.25,Machine Learning,Medium,Medium,Excellent,Expert,0.16666666666666666
CR00038,2025-04,19,6509.59,Project Management,Paid,Intermediate,342.61,17.14,4.84,3.6368421052631574,15.578947368421053,Cybersecurity,Medium,Medium,Excellent,Expert,0.3684210526315789
CR00038,2025-05,13,4453.93,Project Management,Paid,Intermediate,342.61,17.14,4.84,3.9153846153846152,14.615384615384615,Machine Learning,Medium,Medium,Excellent,Expert,0.46153846153846156
CR00038,2025-06,18,6166.9800000000005,Project Management,Paid,Intermediate,342.61,17.14,4.84,4.092222222222222,15.777777777777779,Machine Learning,Medium,Medium,Excellent,Expert,0.5
CR00038,2025-07,8,2740.88,Project Management,Paid,Intermediate,342.61,17.14,4.84,4.23625,17.25,Machine Learning,Medium,Medium,Excellent,Expert,0.375
CR00038,2025-08,10,3426.1000000000004,Project Management,Paid,Intermediate,342.61,17.14,4.84,4.532,19.1,Project Management,Medium,Medium,Excellent,Junior,0.2
CR00038,2025-09,16,5481.76,Project Management,Paid,Intermediate,342.61,17.14,4.84,4.174375,17.375,Cybersecurity,Medium,Medium,Excellent,Expert,0.375
CR00038,2025-10,8,2740.88,Project Management,Paid,Intermediate,342.61,17.14,4.84,4.29625,18.0,Machine Learning,Medium,Medium,Excellent,Expert,0.25
CR00038,2025-11,17,5824.37,Project Management,Paid,Intermediate,342.61,17.14,4.84,4.369411764705882,17.294117647058822,Machine Learning,Medium,Medium,Excellent,Expert,0.35294117647058826
CR00038,2025-12,15,5139.150000000001,Project Management,Paid,Intermediate,342.61,17.14,4.84,4.234666666666667,18.0,Cybersecurity,Medium,Medium,Excellent,Expert,0.4
CR00039,2025-01,7,2426.97,Project Management,Paid,Advanced,346.71,3.42,1.23,3.6471428571428572,15.857142857142858,Machine Learning,Medium,Short,Poor,Expert,0.42857142857142855
CR00039,2025-02,11,3813.81,Project Management,Paid,Advanced,346.71,3.42,1.23,4.702727272727272,20.272727272727273,Cybersecurity,Medium,Short,Poor,Expert,0.18181818181818182
CR00039,2025-03,17,5894.07,Project Management,Paid,Advanced,346.71,3.42,1.23,4.038235294117648,16.705882352941178,Cybersecurity,Medium,Short,Poor,Expert,0.4117647058823529
CR00039,2025-04,12,4160.5199999999995,Project Management,Paid,Advanced,346.71,3.42,1.23,3.44,11.916666666666666,Project Management,Medium,Short,Poor,Senior,0.5833333333333334
CR00039,2025-05,14,4853.94,Project Management,Paid,Advanced,346.71,3.42,1.23,4.355714285714286,17.857142857142858,Cybersecurity,Medium,Short,Poor,Expert,0.35714285714285715
CR00039,2025-06,9,3120.39,Project Management,Paid,Advanced,346.71,3.42,1.23,3.408888888888889,10.777777777777779,Project Management,Medium,Short,Poor,Senior,0.6666666666666666
CR00039,2025-07,14,4853.94,Project Management,Paid,Advanced,346.71,3.42,1.23,4.194999999999999,17.285714285714285,Cybersecurity,Medium,Short,Poor,Expert,0.42857142857142855
CR00039,2025-08,22,7627.62,Project Management,Paid,Advanced,346.71,3.42,1.23,4.490454545454545,19.227272727272727,Machine Learning,Medium,Short,Poor,Expert,0.22727272727272727
CR00039,2025-09,18,6240.78,Project Management,Paid,Advanced,346.71,3.42,1.23,4.042777777777777,17.333333333333332,Cybersecurity,Medium,Short,Poor,Expert,0.3888888888888889
CR00039,2025-10,16,5547.36,Project Management,Paid,Advanced,346.71,3.42,1.23,4.340625,17.5,Cybersecurity,Medium,Short,Poor,Expert,0.3125
CR00039,2025-11,14,4853.94,Project Management,Paid,Advanced,346.71,3.42,1.23,3.85,13.285714285714286,Machine Learning,Medium,Short,Poor,Expert,0.5
CR00039,2025-12,13,4507.23,Project Management,Paid,Advanced,346.71,3.42,1.23,4.58,21.307692307692307,Cybersecurity,Medium,Short,Poor,Expert,0.15384615384615385
CR00040,2025-01,17,5575.83,Project Management,Paid,Beginner,327.99,12.13,1.51,4.233529411764706,18.705882352941178,Cybersecurity,Medium,Medium,Poor,Expert,0.23529411764705882
CR00040,2025-02,10,3279.9,Project Management,Paid,Beginner,327.99,12.13,1.51,3.622,14.1,Cybersecurity,Medium,Medium,Poor,Expert,0.5
CR00040,2025-03,20,6559.8,Project Management,Paid,Beginner,327.99,12.13,1.51,4.061999999999999,16.45,Machine Learning,Medium,Medium,Poor,Expert,0.4
CR00040,2025-04,11,3607.8900000000003,Project Management,Paid,Beginner,327.99,12.13,1.51,3.7181818181818183,13.454545454545455,Machine Learning,Medium,Medium,Poor,Expert,0.5454545454545454
CR00040,2025-05,14,4591.860000000001,Project Management,Paid,Beginner,327.99,12.13,1.51,4.269285714285714,17.142857142857142,Machine Learning,Medium,Medium,Poor,Expert,0.35714285714285715
CR00040,2025-06,16,5247.84,Project Management,Paid,Beginner,327.99,12.13,1.51,4.426875,20.8125,Machine Learning,Medium,Medium,Poor,Expert,0.125
CR00040,2025-07,15,4919.85,Project Management,Paid,Beginner,327.99,12.13,1.51,4.2026666666666666,18.733333333333334,Machine Learning,Medium,Medium,Poor,Expert,0.26666666666666666
CR00040,2025-08,14,4591.860000000001,Project Management,Paid,Beginner,327.99,12.13,1.51,4.439285714285714,19.714285714285715,Cybersecurity,Medium,Medium,Poor,Expert,0.21428571428571427
CR00040,2025-09,9,2951.91,Project Management,Paid,Beginner,327.99,12.13,1.51,3.927777777777778,15.666666666666666,Cybersecurity,Medium,Medium,Poor,Expert,0.5555555555555556
CR00040,2025-10,15,4919.85,Project Management,Paid,Beginner,327.99,12.13,1.51,4.006,17.0,Machine Learning,Medium,Medium,Poor,Expert,0.4
CR00040,2025-11,18,5903.82,Project Management,Paid,Beginner,327.99,12.13,1.51,3.833888888888889,14.777777777777779,Cybersecurity,Medium,Medium,Poor,Expert,0.6111111111111112
CR00040,2025-12,15,4919.85,Project Management,Paid,Beginner,327.99,12.13,1.51,4.1339999999999995,18.733333333333334,Cybersecurity,Medium,Medium,Poor,Expert,0.2
CR00041,2025-01,14,754.04,Finance,Paid,Beginner,53.86,47.08,2.47,4.464285714285714,19.357142857142858,Cybersecurity,Low,VeryLong,Average,Expert,0.21428571428571427
CR00041,2025-02,9,484.74,Finance,Paid,Beginner,53.86,47.08,2.47,4.711111111111111,19.11111111111111,Cybersecurity,Low,VeryLong,Average,Expert,0.2222222222222222
CR00041,2025-03,11,592.46,Finance,Paid,Beginner,53.86,47.08,2.47,4.276363636363636,16.09090909090909,Cybersecurity,Low,VeryLong,Average,Expert,0.36363636363636365
CR00041,2025-04,14,754.04,Finance,Paid,Beginner,53.86,47.08,2.47,3.9764285714285714,15.0,Cybersecurity,Low,VeryLong,Average,Expert,0.5
CR00041,2025-05,17,915.62,Finance,Paid,Beginner,53.86,47.08,2.47,4.449411764705882,16.235294117647058,Machine Learning,Low,VeryLong,Average,Expert,0.35294117647058826
